REVIEW_ID,RAW_DESCRIPTION,ORIGINAL_REASON,NEW_CLASSIFICATION,MATCHED_PRODUCT_ID,MATCHED_PRODUCT,VALID_PRICE_FOUND,CURRENT_LIST_PRICE,PROPOSED_LIST_PRICE,PROPOSED_LIST_PRICE_2_DECIMALS,ACTION,CONFIDENCE,SOURCE,IS_FOOD,IS_MEAT,IS_SERVICE,PRICE_RULE,PRICE_EVIDENCE_FILE,PRICE_EVIDENCE_SHEET,PRICE_EVIDENCE_ROW,IDENTITY_KEY,ORIGINAL_REASONS
AG-1669,VASO MOLDY Plastico # 10 50PAQ/1,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vaso|moldy|plastico|10|50paq/1,MISSING_VALID_PRICE
AG-1670,Alfombra Plastica,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,alfombra|plastica,MISSING_VALID_PRICE
AG-1671,Cuchillo GRANDE P/picar CARNE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cuchillo|grande|p/picar|carne,MISSING_VALID_PRICE
AG-1672,Poncherita Pequeña P/fregar,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,poncherita|pequena|p/fregar,MISSING_VALID_PRICE
AG-1673,TAYOTA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,tayota,MISSING_VALID_PRICE
AG-1674,Repollo,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,True,False,NO_PRICE,,,,repollo,MISSING_VALID_PRICE
AG-1675,QUESO Mozzarella,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,True,False,False,NO_PRICE,,,,queso|mozzarella,MISSING_VALID_PRICE
AG-1676,Chuleta FRESCA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,True,False,NO_PRICE,,,,chuleta|fresca,MISSING_VALID_PRICE
AG-1677,CARNE MOLIDA FRESCA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,carne|molida|fresca,MISSING_VALID_PRICE
AG-1678,Longaniza GRUESA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,longaniza|gruesa,MISSING_VALID_PRICE
AG-1679,POLLO FRESCO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,True,False,NO_PRICE,,,,pollo|fresco,MISSING_VALID_PRICE
AG-1680,CARNE DE RES Rebanada,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,True,False,NO_PRICE,,,,carne|res|rebanada,MISSING_VALID_PRICE
AG-1681,Cucharon HIERRO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cucharon|hierro,MISSING_VALID_PRICE
AG-1682,Cuchilla Licuadora OSTER,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cuchilla|licuadora|oster,MISSING_VALID_PRICE
AG-1684,Costlla,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,costlla,MISSING_VALID_PRICE
AG-1685,Cucharas Bambino /plastifar 40/1,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,cucharas|bambino|/plastifar|40/1|40/1,MISSING_VALID_PRICE
AG-1686,Colador Plastico PARA EL TE (grandes),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,colador|plastico|para|te|grandes,MISSING_VALID_PRICE
AG-1687,Colador Plastico PARA Espaguetis,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,colador|plastico|para|espaguetis,MISSING_VALID_PRICE
AG-1688,Cuchillo Pequeño,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cuchillo|pequeno,MISSING_VALID_PRICE
AG-1689,Trituradora,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,trituradora,MISSING_VALID_PRICE
AG-1690,PAPEL FILL Evofilm STRECH FIM 17.5,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,papel|fill|evofilm|strech|fim|17.5,MISSING_VALID_PRICE
AG-1691,CUBETA CON TAPA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cubeta|tapa,MISSING_VALID_PRICE
AG-1692,Colador Espumadera (DE FREIR),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,colador|espumadera|freir,MISSING_VALID_PRICE
AG-1693,UNIDAD DE Ambientador EN SPRAY,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,unidad|ambientador|spray,MISSING_VALID_PRICE
AG-1694,GALON DE Desinfectante Liquido CON AROMA (ALTA Calidad),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,galon|desinfectante|liquido|aroma|alta|calidad,MISSING_VALID_PRICE
AG-1695,GALON DE CLORO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,galon|cloro,MISSING_VALID_PRICE
AG-1696,GALON DE JABON Liquido SIN AROMA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,galon|jabon|liquido|sin|aroma,MISSING_VALID_PRICE
AG-1697,"FARDOS DE PAPEL Higienico PARA BAÑO BLANCO JUMBO 1,300 ROLLO 12/1 (1 PLIEGO SIN AROMA)",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,fardos|papel|higienico|para|bano|blanco|jumbo|1|12/1,MISSING_VALID_PRICE
AG-1698,"FARDOS DE PAPEL TOALLA SLIM ROLL 6/1, 500 (1 Pliegue) PARA Dispensador. (ALTA Calidad).",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,fardos|papel|toalla|slim|roll|6/1|500|1|6/1,MISSING_VALID_PRICE
AG-1699,FARDOS DE Servilletas DE MESA 500/10/1. (ALTA Calidad),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,fardos|servilletas|mesa|500/10/1.|alta|calidad|500/10,MISSING_VALID_PRICE
AG-1700,SACOS DE Detergente EN POLVO 30/1. (ALTA Calidad),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,sacos|detergente|polvo|30/1.|alta|calidad|30/1,MISSING_VALID_PRICE
AG-1701,Unidades DE Piedras Perfumadoras (ALTA Calidad),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,unidades|piedras|perfumadoras|alta|calidad,MISSING_VALID_PRICE
AG-1702,Paquetes DE Cucharas Plasticas 40/25/1 (ALTA Calidad),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,paquetes|cucharas|plasticas|40/25/1|alta|calidad|40/25,MISSING_VALID_PRICE
AG-1703,Paquetes DE Tenedores Plasticos 40/25/1 (ALTA Calidad),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,paquetes|tenedores|plasticos|40/25/1|alta|calidad|40/25,MISSING_VALID_PRICE
AG-1704,Cafetera Electrica 12/TAZAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cafetera|electrica|12/tazas,MISSING_VALID_PRICE
AG-1705,Licuadora OSTER,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,licuadora|oster,MISSING_VALID_PRICE
AG-1706,TABLA Amarilla DE PICAR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,tabla|amarilla|picar,MISSING_VALID_PRICE
AG-1707,OLLA DE AXERO Innoxidable GRANDE PARA EL TE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,olla|axero|innoxidable|grande|para|te,MISSING_VALID_PRICE
AG-1708,GRECA DE HIERRO 12/TAZAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,greca|hierro|12/tazas,MISSING_VALID_PRICE
AG-1709,Dispensador PAPEL FILM (maquina Del Papel Film Pastico),MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,dispensador|papel|film|maquina|papel|film|pastico,MISSING_VALID_PRICE
AG-1710,Costillita Ahumada,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,costillita|ahumada,MISSING_VALID_PRICE
AG-1711,VASO MOLDY Plastico # 10 50PAQ/51,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vaso|moldy|plastico|10|50paq/51,MISSING_VALID_PRICE
AG-1712,Cucharon Pequeño,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cucharon|pequeno,MISSING_VALID_PRICE
AG-1713,VASO DE Crystal,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vaso|crystal,MISSING_VALID_PRICE
AG-1714,TAZAS DE CAFÉ BLANCA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,tazas|cafe|blanca,MISSING_VALID_PRICE
AG-1715,Azucarera Pequeña,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,True,False,False,NO_PRICE,,,,azucarera|pequena,MISSING_VALID_PRICE
AG-1716,Bandeja CON AZA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,bandeja|aza,MISSING_VALID_PRICE
AG-1717,Servilletas DE TELA MODERN HOME,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,servilletas|tela|modern|home,MISSING_VALID_PRICE
AG-1718,Servilleta DE BAR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,servilleta|bar,MISSING_VALID_PRICE
AG-1719,Espatula DE Bizcocho DE METAL R/521005,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,espatula|bizcocho|metal|r/521005,MISSING_VALID_PRICE
AG-1720,PLATOS DE POSTRE 692203 19CM Bolonia BLANCO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,platos|postre|692203|19|cm|bolonia|blanco,MISSING_VALID_PRICE
AG-1721,Tenedores DE POSTRE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,tenedores|postre,MISSING_VALID_PRICE
AG-1722,COPAS DE Champang Brunello,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,copas|champang|brunello,MISSING_VALID_PRICE
AG-1723,JUEGO DE COPAS DE AGUA DE 12 PZS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,juego|copas|agua|12|pzs,MISSING_VALID_PRICE
AG-1724,JUEGO DE TAZAS Completo 12 PZS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,juego|tazas|completo|12|pzs,MISSING_VALID_PRICE
AG-1725,JUEGO DE Cuchara PARA CAFÉ DE 12 PZS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,juego|cuchara|para|cafe|12|pzs,MISSING_VALID_PRICE
AG-1726,GRECA GRANDE DE CAFÉ 12 TAZAS Kandelo,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,greca|grande|cafe|12|tazas|kandelo,MISSING_VALID_PRICE
AG-1727,GRECA Pequeña DE CAFÉ 3 TAZAS IMUSA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,greca|pequena|cafe|3|tazas|imusa,MISSING_VALID_PRICE
AG-1728,TERMO GRANDE PARA CAFÉ BOMBA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,termo|grande|para|cafe|bomba,MISSING_VALID_PRICE
AG-1729,VASOS Mezcladores,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vasos|mezcladores,MISSING_VALID_PRICE
AG-1730,Coctelera,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,coctelera,MISSING_VALID_PRICE
AG-1731,Cucharas Imperiales,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cucharas|imperiales,MISSING_VALID_PRICE
AG-1732,SET DE Cuhillos,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,set|cuhillos,MISSING_VALID_PRICE
AG-1733,Colador DE Gusanillo,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,colador|gusanillo,MISSING_VALID_PRICE
AG-1734,VASOS Medidores DE 1 X 2 ONZAS LAUREL,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vasos|medidores|1|x|2|onzas|laurel,MISSING_VALID_PRICE
AG-1735,VASOS Medidores DE 1/2 X 1 ONZAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vasos|medidores|1/2|x|1|onzas|1/2,MISSING_VALID_PRICE
AG-1736,Varitas Removedoras,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,varitas|removedoras,MISSING_VALID_PRICE
AG-1737,Colador DE Cuchara,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,colador|cuchara,MISSING_VALID_PRICE
AG-1738,Mortero O Macerador,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,mortero|o|macerador,MISSING_VALID_PRICE
AG-1739,Sacacorchos Destapador LAUREL,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,sacacorchos|destapador|laurel,MISSING_VALID_PRICE
AG-1740,Cubiteras PARA HIELO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,cubiteras|para|hielo,MISSING_VALID_PRICE
AG-1741,VASOS Highball COBA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vasos|highball|coba,MISSING_VALID_PRICE
AG-1742,VASOS DE PIÑA COLADA Cristar,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vasos|pina|colada|cristar,MISSING_VALID_PRICE
AG-1743,VASOS PARA TRAGOS A LA ROCA Cristar,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vasos|para|tragos|a|roca|cristar,MISSING_VALID_PRICE
AG-1744,VASOS DE Malteada,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,vasos|malteada,MISSING_VALID_PRICE
AG-1745,COPAS DE VINO TINTO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,copas|vino|tinto,MISSING_VALID_PRICE
AG-1746,COPAS DE VINO BLANCO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,copas|vino|blanco,MISSING_VALID_PRICE
AG-1747,COPAS DE Aperitivos Cristar,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,copas|aperitivos|cristar,MISSING_VALID_PRICE
AG-1748,COPAS DE COGNAC,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,copas|cognac,MISSING_VALID_PRICE
AG-1749,COPAS Flautas PARA Espumantes Cristar,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,copas|flautas|para|espumantes|cristar,MISSING_VALID_PRICE
AG-1750,COPAS DE Margarita NADIR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx,False,False,False,NO_PRICE,,,,copas|margarita|nadir,MISSING_VALID_PRICE
