product_tmpl_id,product_id,name,active,company_id,type,sale_ok,purchase_ok,list_price,standard_price,currency,uom,category,last_quotation_price,last_quotation_date,last_sale_order_price,last_sale_order_date,last_invoice_price,last_invoice_date,recent_avg_price,price_status,price_difference_pct,recommended_action,evidence,notes
1237,1237,Laserjet W2112A Amarillo,True,False,consu,True,True,3894.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3894.0,"has master price, no quotation/sale/invoice lines"
1227,1227,Laserjet W2112A Amarillo TONER HP PARA Impresora COLOR Laserjet,True,False,consu,True,True,6665.0,0.0,DOP,Units,Tecnología,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=6665.0,"has master price, no quotation/sale/invoice lines"
943,943,LATA DE Pintura Popular ULTRA Esmalte NEGRO MATE 800 1 GL,True,False,consu,True,True,2520.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2520.0,"has master price, no quotation/sale/invoice lines"
1586,1586,Lavadora SEMI Automatica 22 LB Dimensions,True,False,consu,True,True,11695.0,0.0,DOP,Units,Electrodomésticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=11695.0,"has master price, no quotation/sale/invoice lines"
1554,1554,Lavadora SEMI Automatica BLANCA XPB KGLG-140 22 LB,True,False,consu,True,True,9966.1,0.0,DOP,Units,Electrodomésticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=9966.1,"has master price, no quotation/sale/invoice lines"
1571,1571,Lavadora SEMI Automatica M/DIMI11W 11 KG Dimensions,True,False,consu,True,True,11695.0,0.0,DOP,Units,Electrodomésticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=11695.0,"has master price, no quotation/sale/invoice lines"
151,151,LAVADORA SEMI AUTOMATICA XPB KGLG-140 22 LB,True,False,consu,True,True,10150.0,0.0,DOP,Units,,,,,,9966.1,2026-08-18,9966.1,PRICE_OK,1.85,KEEP,inv=9966.1@2026-08-18; master=10150.0,master aligned with recent commercial prices
1524,1524,LECHE EN POLVO MILEX 125GR 48/1,True,9,consu,True,True,3505.0,0.0,DOP,Units,Alimentos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3505.0,"has master price, no quotation/sale/invoice lines"
186,186,LENNOX I3 SEER 12 K BTU,True,False,consu,True,True,65000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=65000.0,"has master price, no quotation/sale/invoice lines"
1008,1008,"LENNOX Inverte 12,000 BTU SEER 18",True,False,consu,True,True,52000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=52000.0,"has master price, no quotation/sale/invoice lines"
515,515,LENTE Seguridad Transparente,True,False,consu,True,True,140.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=140.0,"has master price, no quotation/sale/invoice lines"
508,508,LEY 686,True,False,consu,True,True,11462.81,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=11462.81,"has master price, no quotation/sale/invoice lines"
1436,1436,Libreta Marilla 8½x 11 Plg,True,False,consu,True,True,245.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=245.0,"has master price, no quotation/sale/invoice lines"
355,355,Libreta RAYADA Amarilla 50 HOJAS Artesco 5x8,True,False,consu,True,True,245.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=245.0,"has master price, no quotation/sale/invoice lines"
1181,1181,Libreta RAYADA Amarilla 50 HOJAS Artesco 5x8 Plg,True,False,consu,True,True,74.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=74.0,"has master price, no quotation/sale/invoice lines"
1180,1180,Libreta RAYADA Amarilla 50 HOJAS Artesco 8½x 11 Plg,True,False,consu,True,True,140.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=140.0,"has master price, no quotation/sale/invoice lines"
1437,1437,Libreta RAYADA Amarilla 5x8 Plg,True,False,consu,True,True,115.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=115.0,"has master price, no quotation/sale/invoice lines"
354,354,Libreta RAYADA Marilla 50 HOJAS Artesco 8½x 11,True,False,consu,True,True,296.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=296.0,"has master price, no quotation/sale/invoice lines"
1541,1541,Licuadora DAIWA 3 VEL 550W 1.25L,True,False,consu,True,True,1998.3,0.0,DOP,Units,Electrodomésticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1998.3,"has master price, no quotation/sale/invoice lines"
156,156,LICUADORA DAIWA 3 VEL 600W 1.25L,True,False,consu,True,True,2668.0,0.0,DOP,Units,,,,,,2023.05,2026-08-18,2023.05,HISTORICAL_PRICE_DIFFERENCE,31.88,UPDATE_CANDIDATE,inv=2023.05@2026-08-18; master=2668.0,master=2668.0 recent_avg=2023.05 diff_pct=31.9
57,57,LICUADORA DISCOVERY HOME 3-5 VEL 600W 1.5 LITROS,True,False,consu,True,True,2230.0,0.0,DOP,Units,,,,,,1889.83,2026-08-21,1889.83,PRICE_OK,18.0,KEEP,inv=1889.83@2026-08-21; master=2230.0,master aligned with recent commercial prices
17,17,LICUADORA NINJA,True,False,consu,True,True,7200.15,0.0,DOP,Units,,,,,,7200.15,2026-07-31,7200.15,PRICE_OK,0.0,KEEP,inv=7200.15@2026-07-31; master=7200.15,master aligned with recent commercial prices
1585,1585,Licuadoras Discovery HOME 3-5 VEL 600W 1.25 LITROS,True,False,consu,True,True,2230.0,0.0,DOP,Units,Electrodomésticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2230.0,"has master price, no quotation/sale/invoice lines"
466,466,LIJA AGUA Deerfos #120 CC768,True,False,consu,True,True,125.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=125.0,"has master price, no quotation/sale/invoice lines"
524,524,LIJA AGUA Deerfos #220 AC768,True,False,consu,True,True,130.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=130.0,"has master price, no quotation/sale/invoice lines"
465,465,LIJA AGUA Deerfos #240 AC768,True,False,consu,True,True,68.5,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=68.5,"has master price, no quotation/sale/invoice lines"
641,641,Lija De Agua,True,False,consu,True,True,100.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=100.0,"has master price, no quotation/sale/invoice lines"
1350,1350,Lija De Agua No.120 Norton,True,False,consu,True,True,75.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=75.0,"has master price, no quotation/sale/invoice lines"
514,514,LIMA TRIANG P/sierra DE 8 4081 Bellota 10/1,True,False,consu,True,True,2040.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2040.0,"has master price, no quotation/sale/invoice lines"
413,413,LIMA Triangulada TRUPER,True,False,consu,True,True,5760.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=5760.0,"has master price, no quotation/sale/invoice lines"
1369,1369,Limpiador Fresh Coil,True,False,consu,True,True,1915.25,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1915.25,"has master price, no quotation/sale/invoice lines"
994,994,Limpieza Final,True,False,consu,True,True,8000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=8000.0,"has master price, no quotation/sale/invoice lines"
1327,1327,Limpieza Trampa De Grasa,True,False,consu,True,True,8500.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=8500.0,"has master price, no quotation/sale/invoice lines"
1420,1420,"Linterna Led Recargable Para Cabeza Truper, Distancia De Luz 165m",True,False,consu,True,True,1995.9,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1995.9,"has master price, no quotation/sale/invoice lines"
1157,1157,Linterna Recargable 11 LED Rayovac,True,False,consu,True,True,1680.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1680.0,"has master price, no quotation/sale/invoice lines"
1132,1132,Linterna Tactica POLICE FORCE J2 LED PFCL2F54,True,False,consu,True,True,2670.5,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2670.5,"has master price, no quotation/sale/invoice lines"
586,586,LLANA LISA M/madera (llm-6l) 15406 TRUPER,True,False,consu,True,True,376.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=376.0,"has master price, no quotation/sale/invoice lines"
1415,1415,Llave Ajustable 12' 'truper,True,False,consu,True,True,1125.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1125.0,"has master price, no quotation/sale/invoice lines"
721,721,LLAVE Angular DE 1/2 X 3/8 DOBLE Eastman,True,False,consu,True,True,568.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=568.0,"has master price, no quotation/sale/invoice lines"
720,720,LLAVE Angular DE 1/2 X 3/8 Eastman,True,False,consu,True,True,593.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=593.0,"has master price, no quotation/sale/invoice lines"
79,79,LLAVE ANGULAR DOBLE 1/2X3/8X3/8 04326 EASTMAN,True,False,consu,True,True,578.0,0.0,DOP,Units,,,,,,578.0,2025-12-22,578.0,PRICE_OK,0.0,KEEP,inv=578.0@2025-12-22; master=578.0,master aligned with recent commercial prices
787,787,LLAVE Angular EASTAM 1/2'' X 3/8'',True,False,consu,True,True,475.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=475.0,"has master price, no quotation/sale/invoice lines"
789,789,LLAVE Angular EASTAM 1/2'' X 3/8'' X 13/8'',True,False,consu,True,True,550.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=550.0,"has master price, no quotation/sale/invoice lines"
724,724,LLAVE DE CHORRO 1/2 URREAS,True,False,consu,True,True,775.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=775.0,"has master price, no quotation/sale/invoice lines"
723,723,LLAVE DE CHORRO 3/4 URREAS,True,False,consu,True,True,775.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=775.0,"has master price, no quotation/sale/invoice lines"
788,788,LLAVE Empotrar NIBCO 1/2'' DE UN PUÑO URREA Original,True,False,consu,True,True,5250.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=5250.0,"has master price, no quotation/sale/invoice lines"
708,708,LLAVE Lavamanos Vikingo Cromada,True,False,consu,True,True,1550.0,0.0,DOP,Units,Plomería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1550.0,"has master price, no quotation/sale/invoice lines"
815,815,LLAVE PASO BOLA 1'',True,False,consu,True,True,885.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=885.0,"has master price, no quotation/sale/invoice lines"
814,814,LLAVE PASO BOLA 3/4'',True,False,consu,True,True,525.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=525.0,"has master price, no quotation/sale/invoice lines"
1376,1376,Llave P/lavamanos,True,False,consu,True,True,3050.0,0.0,DOP,Units,Plomería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3050.0,"has master price, no quotation/sale/invoice lines"
736,736,LLAVE Sencilla P/LAV NIQ 1/2'' VK-0380 Vikingo,True,False,consu,True,True,1099.2,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1099.2,"has master price, no quotation/sale/invoice lines"
80,80,"LLAVE SENCILLA P/LAV NIQ 1/2"" VK-0380 VIKINGO",True,False,consu,True,True,1099.2,0.0,DOP,Units,,,,,,1099.2,2025-12-22,1099.2,PRICE_OK,0.0,KEEP,inv=1099.2@2025-12-22; master=1099.2,master aligned with recent commercial prices
582,582,LLAVE Stilson 12'' 50183 KENDO,True,False,consu,True,True,462.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=462.0,"has master price, no quotation/sale/invoice lines"
1517,1517,Lockers Metalico DE 10 Puertas,True,False,consu,True,True,20067.79,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=20067.79,"has master price, no quotation/sale/invoice lines"
758,758,LONA Asfaltica 3MM 1X10 MT,True,False,consu,True,True,3540.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3540.0,"has master price, no quotation/sale/invoice lines"
878,878,(LONA PARA CUBRIR AREA ENTRE Furgones DE Electronica Y Mecanica PARA SOMBRA EN AREA DE,True,False,consu,True,True,225000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=225000.0,"has master price, no quotation/sale/invoice lines"
1312,1312,Longaniza,True,False,consu,True,True,140.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=140.0,"has master price, no quotation/sale/invoice lines"
1260,1260,LYSOL Desinfectante SPRAY,True,False,consu,True,True,525.0,0.0,DOP,Units,Limpieza,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=525.0,"has master price, no quotation/sale/invoice lines"
365,365,MACETA TRUPER 4LB MD-4 16536,True,False,consu,True,True,2250.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2250.0,"has master price, no quotation/sale/invoice lines"
1152,1152,Machete PULIDO Estandar CACHA Naranja TRUPER,True,False,consu,True,True,1035.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1035.0,"has master price, no quotation/sale/invoice lines"
676,676,MADERA Americana 1 X 10 X 14,True,False,consu,True,True,1265.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1265.0,"has master price, no quotation/sale/invoice lines"
448,448,MADERA BRUTA Americana 1 X 10 X 14,True,False,consu,True,True,1140.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1140.0,"has master price, no quotation/sale/invoice lines"
636,636,Madera Bruta Pino Americano 1x2'' De 2.10 Mt,True,False,consu,True,True,450.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=450.0,"has master price, no quotation/sale/invoice lines"
1505,1505,MADERA Chilena 1/2X6X12,True,False,consu,True,True,86.22,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=86.22,"has master price, no quotation/sale/invoice lines"
1523,1523,MAIZ DULCE Rodrigo 15 OZ 24/1,True,False,consu,True,True,1200.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1200.0,"has master price, no quotation/sale/invoice lines"
587,587,MALLA 6X50-C9,True,False,consu,True,True,16095.5,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=16095.5,"has master price, no quotation/sale/invoice lines"
784,784,MALLA Ciclonica 6X50″ C-29,True,False,consu,True,True,12458.85,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=12458.85,"has master price, no quotation/sale/invoice lines"
626,626,MALLA Elect/s D2.5X D2.5X20X20 ROLLO 40MT/ 2.74 QQ Generico,True,False,consu,True,True,12113.6,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=12113.6,"has master price, no quotation/sale/invoice lines"
623,623,MALLA Senalizacion MAMEY 4'x100' BFW4100E Griprite,True,False,consu,True,True,2864.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2864.0,"has master price, no quotation/sale/invoice lines"
588,588,Mandarria C/mango 16 LBS MD-16M TRUPER,True,False,consu,True,True,3643.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3643.0,"has master price, no quotation/sale/invoice lines"
181,181,Manejadora De 5ton,True,False,consu,True,True,9500.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=9500.0,"has master price, no quotation/sale/invoice lines"
187,187,"Manejadora Inverter 60,000 BTU",True,False,consu,True,True,190000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=190000.0,"has master price, no quotation/sale/invoice lines"
794,794,Manguera Inodoro EASTAM 320'',True,False,consu,True,True,400.0,0.0,DOP,Units,Plomería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=400.0,"has master price, no quotation/sale/invoice lines"
709,709,Manguera Lavamanos EASTAM 1/2''x30,True,False,consu,True,True,435.0,0.0,DOP,Units,Plomería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=435.0,"has master price, no quotation/sale/invoice lines"
468,468,MANIJA TIPO PUNO PARA ATAUD,True,False,consu,True,True,730.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=730.0,"has master price, no quotation/sale/invoice lines"
800,800,Manometro G/glicerina Genebre 1/4'',True,False,consu,True,True,610.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=610.0,"has master price, no quotation/sale/invoice lines"
1360,1360,Manómetro Para 410,True,False,consu,True,True,3135.94,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3135.94,"has master price, no quotation/sale/invoice lines"
1359,1359,Manómetro Para Gas 22,True,False,consu,True,True,3024.05,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3024.05,"has master price, no quotation/sale/invoice lines"
436,436,Manometro P/bomba DE AGUA 0-100PSI,True,False,consu,True,True,650.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=650.0,"has master price, no quotation/sale/invoice lines"
1321,1321,MANTEL BLANCO,True,False,consu,True,True,1050.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1050.0,"has master price, no quotation/sale/invoice lines"
690,690,Manubrio P/ ATAUD,True,False,consu,True,True,752.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=752.0,"has master price, no quotation/sale/invoice lines"
1165,1165,"MAPA DE RD Actualizado AL 2025 FULL COLOR , 48'' X 60'', SUELTO EN BANNER C/estuche",True,False,consu,True,True,17845.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=17845.0,"has master price, no quotation/sale/invoice lines"
1361,1361,Map Gas Para Soldadura,True,False,consu,True,True,1050.75,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1050.75,"has master price, no quotation/sale/invoice lines"
855,855,Marcadores De Páginas Set De Colores Varios (44x12mm),True,False,consu,True,True,20.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=20.0,"has master price, no quotation/sale/invoice lines"
935,935,Marcadores De Pizarra Stabilo AZUL 24X12,True,False,consu,True,True,145.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=145.0,"has master price, no quotation/sale/invoice lines"
934,934,Marcadores De Pizarra Stabilo NEGRO 24X12,True,False,consu,True,True,145.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=145.0,"has master price, no quotation/sale/invoice lines"
936,936,Marcadores De Pizarra Stabilo ROJO 24X12,True,False,consu,True,True,145.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=145.0,"has master price, no quotation/sale/invoice lines"
1146,1146,Marcadores Permanentes Pelikan,True,False,consu,True,True,58.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=58.0,"has master price, no quotation/sale/invoice lines"
1089,1089,MARCO DE Segueta,True,False,consu,True,True,690.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=690.0,"has master price, no quotation/sale/invoice lines"
485,485,MARCO DE Segueta TRUPER,True,False,consu,True,True,650.06,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=650.06,"has master price, no quotation/sale/invoice lines"
961,961,Martillo M/fibra KENDO,True,False,consu,True,True,815.85,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=815.85,"has master price, no quotation/sale/invoice lines"
1090,1090,Martillo TRUPER 07OZ MA-7,True,False,consu,True,True,850.61,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=850.61,"has master price, no quotation/sale/invoice lines"
482,482,Martillo TRUPER 07OZ MA-7 16750,True,False,consu,True,True,823.28,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=823.28,"has master price, no quotation/sale/invoice lines"
1091,1091,Martillo TRUPER 16OZ MAR-16,True,False,consu,True,True,899.2,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=899.2,"has master price, no quotation/sale/invoice lines"
481,481,Martillo TRUPER 16OZ MAR-16 19710,True,False,consu,True,True,985.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=985.0,"has master price, no quotation/sale/invoice lines"
1122,1122,Mascarilla CON FILTRO DOBLE Pretul/truper,True,False,consu,True,True,2842.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2842.0,"has master price, no quotation/sale/invoice lines"
405,405,Mascarilla CON FILTRO DOBLE RES-PP P/ Pintura TRUPER,True,False,consu,True,True,4125.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=4125.0,"has master price, no quotation/sale/invoice lines"
529,529,Mascarilla CON FILTRO DOBLE TRUPER,True,False,consu,True,True,4545.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=4545.0,"has master price, no quotation/sale/invoice lines"
1123,1123,Mascarilla Desechables KN95,True,False,consu,True,True,65.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=65.0,"has master price, no quotation/sale/invoice lines"
406,406,Mascarilla KN95,True,False,consu,True,True,45.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=45.0,"has master price, no quotation/sale/invoice lines"
471,471,Mascarilla Respirador PARA Particulas,True,False,consu,True,True,320.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=320.0,"has master price, no quotation/sale/invoice lines"
1550,1550,Masilla Acrilica De Pared Lanco 1/4 Caja 6/1,True,False,consu,True,True,1355.93,0.0,DOP,Units,Mobiliario,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1355.93,"has master price, no quotation/sale/invoice lines"
1582,1582,Masilla LANCO,True,False,consu,True,True,1250.0,0.0,DOP,Units,Mobiliario,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1250.0,"has master price, no quotation/sale/invoice lines"
1323,1323,MASITA DE CERDO,True,False,consu,True,True,145.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=145.0,"has master price, no quotation/sale/invoice lines"
1104,1104,Masking TAPE BLANCO,True,False,consu,True,True,1440.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1440.0,"has master price, no quotation/sale/invoice lines"
1204,1204,Masking TAPE BYP VERDE 3/4'' X25 Mts 3M,True,False,consu,True,True,285.4,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=285.4,"has master price, no quotation/sale/invoice lines"
640,640,Material,True,False,consu,True,True,3000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3000.0,"has master price, no quotation/sale/invoice lines"
1410,1410,Mecha Irwin 1/2x6 Metal,True,False,consu,True,True,1150.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1150.0,"has master price, no quotation/sale/invoice lines"
593,593,Medidor Distancia LASER 60MT 35532 KENDO,True,False,consu,True,True,2398.4,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2398.4,"has master price, no quotation/sale/invoice lines"
1154,1154,Megafono DE MANO 25W Grabadora Y BAT Recargable,True,False,consu,True,True,4692.82,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=4692.82,"has master price, no quotation/sale/invoice lines"
131,131,MEMBRANA ASFALTICA ITALIANA FIBRA VIDRIO 2.5MM,True,False,consu,True,True,6956.0,0.0,DOP,Units,,,,,,6956.0,2025-12-22,6956.0,PRICE_OK,0.0,KEEP,inv=6956.0@2025-12-22; master=6956.0,master aligned with recent commercial prices
1273,1273,"Memoria RAM 16GB (1x16gb) Kingston, Pc/desktop, DDR4, 3200mhz, NON ECC, (kcp432nd8/16)",True,False,consu,True,True,18735.59,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=18735.59,"has master price, no quotation/sale/invoice lines"
18,18,MESA DE MANICURA PROFESIONAL,True,False,consu,True,True,5200.0,0.0,DOP,Units,,,,,,5200.0,2026-07-31,5200.0,PRICE_OK,0.0,KEEP,inv=5200.0@2026-07-31; master=5200.0,master aligned with recent commercial prices
1245,1245,MESA DE NOCHE Imnovamed,True,False,consu,True,True,10754.0,0.0,DOP,Units,Mobiliario,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=10754.0,"has master price, no quotation/sale/invoice lines"
1514,1514,MESA DE Trabajo 220 Cm X 90 Cm X 73cm IRON MASTER,True,False,consu,True,True,53559.32,0.0,DOP,Units,Mobiliario,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=53559.32,"has master price, no quotation/sale/invoice lines"
809,809,Mezcladora BAÑERA Monomando Aquavita,True,False,consu,True,True,4950.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=4950.0,"has master price, no quotation/sale/invoice lines"
808,808,Mezcladora Fregadero URREA T/nibco,True,False,consu,True,True,7000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=7000.0,"has master price, no quotation/sale/invoice lines"
786,786,Mezcladora P/lavamanos Monomando UREA,True,False,consu,True,True,5450.0,0.0,DOP,Units,Plomería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=5450.0,"has master price, no quotation/sale/invoice lines"
